Disorder/Condition Name,Category,Symptoms,Diagnosis Tests,Causes/Risk Factors,Associated Risks/Complications,Age Group Affected,Prevalence,Medications,Treatment Recommendations,Therapies/Procedures,Recovery Outlook/Prognosis,Food Intake Recommendations,Foods to Avoid,Lifestyle Recommendations,Psychological Effects,Support Groups or Resources,Duration of Symptoms,Recovery Time,Geographical Prevalence,Common Misdiagnoses,Clinical Research Notes,Specialist Recommendations
Dysmenorrhea,Menstrual Disorder,"Cramping pain in lower abdomen, Radiating pain to lower back and thighs, Nausea, Vomiting, Diarrhea, Fatigue, Headaches","Medical history review, Physical examination, Ultrasound, Laparoscopy","Overproduction of prostaglandins, Endometriosis, Pelvic inflammatory disease, Uterine fibroids, Adenomyosis, Family history, Early menarche, Heavy menstrual flow","Infertility (related to endometriosis), Impact on daily activities and quality of life","Adolescents to women in early reproductive years (13–45 years)","50–90% of menstruating individuals","NSAIDs (e.g., ibuprofen, naproxen), Oral contraceptives, Antispasmodics, Progesterone-based treatments","Pain management (NSAIDs), Hormonal therapy (birth control pills, IUDs), Heat application","Lifestyle modifications (exercise, yoga, stress management), Acupuncture, Surgical intervention (laparoscopy for underlying conditions)","Improves with proper intervention, Chronic cases may require further investigation for secondary causes","Magnesium-rich foods (e.g., nuts, seeds), Omega-3 fatty acids (e.g., fish, flaxseeds), Anti-inflammatory foods (e.g., leafy greens, berries)","Processed foods, High-sugar foods, Caffeine, Alcohol","Regular exercise (aerobics, yoga), Adequate hydration, Sleep hygiene","Stress, Anxiety, Depression","Local gynecology support groups, Online communities for menstrual health","1–3 days during menstruation","Immediate relief with medication, Long-term relief depends on addressing underlying causes","Global, varying severity across populations","Appendicitis, Pelvic inflammatory disease, Endometriosis","Studies on diet, exercise, and prostaglandin reduction","Gynecologist, Pain management specialist"
Amenorrhea,Menstrual Disorder,"Absence of menstruation, Infertility, Hot flashes (if related to menopause), Weight gain or loss (if hormonal imbalance), Acne, Excessive hair growth (hirsutism), Tender breasts, Headaches, Vaginal dryness, Pain during intercourse","Medical history review, Physical examination, Pregnancy test, Blood tests (hormone levels), Ultrasound, MRI (to rule out tumors), Endometrial biopsy","Pregnancy, Stress, Low body weight, Excessive exercise, PCOS, Thyroid disorders, Pituitary disorders, Ovarian failure, Menopause, Eating disorders, Genetic factors","Infertility, Osteoporosis (due to lack of estrogen), Cardiovascular disease, Increased risk of other reproductive issues","Adolescents (delayed onset of menstruation), Women of reproductive age, Postmenopausal women (if after age 40)","5–10% of women in reproductive age","Hormonal therapy (estrogen/progesterone replacement), Oral contraceptives, GnRH agonists, Dopamine agonists for hyperprolactinemia","Address underlying cause (e.g., weight management, exercise reduction, thyroid treatment), Hormonal treatments, Lifestyle modifications (e.g., stress management, weight normalization)","Nutritional therapy (balanced diet, adequate calorie intake), Cognitive behavioral therapy (CBT) for stress management","Depends on underlying cause, may require long-term management, Fertility can be restored in some cases","Calcium-rich foods (e.g., dairy, leafy greens), Vitamin D, Omega-3 fatty acids (e.g., fish)","Excessive sugar, Processed foods, Caffeine, Alcohol","Healthy eating habits, Regular exercise (balanced and moderate), Stress reduction techniques (e.g., mindfulness, yoga)","Depression, Anxiety, Body image issues, Stress-related disorders","Online communities for reproductive health, Local infertility support groups, Therapy services for body image issues","Chronic or intermittent, depends on cause","Recovery depends on cause: Can be immediate with treatment for underlying issues or may take months if lifestyle changes are necessary","Global, but more common in women with specific risk factors like excessive exercise or low body weight","Pregnancy, Menopause, Stress-related conditions","Research on the role of diet, exercise, and stress management in restoring menstruation, Hormonal therapies","Gynecologist, Endocrinologist, Fertility specialist"
Menorrhagia,Menstrual Disorder,"Heavy menstrual bleeding, Fatigue, Anemia, Prolonged periods (more than 7 days), Clotting, Pelvic pain, Abnormal cramping","Physical examination, Pelvic ultrasound, Blood tests (CBC, ferritin), Endometrial biopsy, Pap smear, Coagulation profile","Uterine fibroids, Hormonal imbalance, Endometrial polyps, Adenomyosis, IUD use, Pregnancy complications, Thyroid disorders, Blood disorders (e.g., von Willebrand disease)","Anemia, Fatigue, Infertility, Increased risk of uterine cancer (in some cases)","Women of reproductive age, Perimenopausal women","Heavy menstrual bleeding affects approximately 10% of women","Non-steroidal anti-inflammatory drugs (NSAIDs), Hormonal therapies (e.g., birth control pills, IUD), Tranexamic acid, Desmopressin for bleeding disorders, Surgery (e.g., endometrial ablation, myomectomy, hysterectomy)","Address underlying cause (e.g., treat fibroids, manage hormone levels), Blood transfusion in severe cases, Iron supplementation for anemia","Increase iron intake (e.g., spinach, red meat, lentils), Omega-3 fatty acids, Vitamin K-rich foods","Avoid excessive caffeine, Processed foods, Alcohol, High-sodium foods","Healthy lifestyle with stress management, Regular physical activity, Weight management, Smoking cessation","Anxiety, Stress, Depression due to impact on quality of life","Support groups for menstrual health, Online forums for women with menorrhagia, Counseling services for emotional support","Duration of heavy bleeding may last from several days to weeks, recurring in cycles","Recovery time depends on treatment effectiveness: Can improve with medication or require surgery in severe cases","Global, with higher prevalence in women with uterine fibroids or hormonal imbalances","Other conditions like uterine cancer or PCOS may be confused with menorrhagia","Recent studies focus on new treatments for fibroids, hormonal therapies, and non-surgical interventions","Gynecologist, Hematologist, Fertility specialist"
Metrorrhagia,Menstrual Disorder,"Irregular bleeding between periods, Spotting, Abnormal bleeding after menopause, Heavy bleeding between cycles, Pelvic discomfort, Anemia, Vaginal discharge","Pelvic ultrasound, Endometrial biopsy, Pap smear, Blood tests (CBC, hormone levels), Pregnancy test, Coagulation profile","Hormonal imbalances (e.g., thyroid issues), Uterine fibroids, Endometrial polyps, Cervical cancer, Ectopic pregnancy, Infection, Use of birth control pills, Perimenopause, Stress, Weight changes","Increased risk of uterine cancer, Anemia, Infertility, Potential complications in pregnancy","Women of reproductive age, Perimenopausal women, Postmenopausal women if bleeding continues","Around 5% of women experience metrorrhagia","Hormonal therapies (e.g., birth control pills, IUD), Surgery (e.g., dilation and curettage, endometrial ablation), Hormone replacement therapy (for menopause-related causes), Antifibrinolytics for bleeding control","Identify underlying causes (e.g., fibroids, polyps), Hormonal treatments, Manage stress, Improve diet, Surgery in some cases","Increase fiber and iron intake (e.g., leafy greens, legumes), Omega-3 fatty acids, Anti-inflammatory foods (e.g., turmeric)","Limit alcohol, Processed foods, Excessive sugar, Caffeine","Stress management practices, Regular exercise, Adequate rest, Healthy body weight maintenance","Anxiety, Depression, Stress from uncertainty of bleeding patterns","Counseling for emotional impact, Online communities for women with irregular bleeding, Stress management workshops","Bleeding episodes can last for days, can be irregular in nature and occur at unpredictable intervals","Recovery depends on underlying cause: May improve with treatment but could require long-term management if due to menopause or structural issues","Global, higher in women with hormonal imbalances or fibroids","May be confused with other causes of irregular bleeding like fibroids or cervical cancer","Research on newer hormone therapies and non-invasive procedures for managing bleeding","Gynecologist, Endocrinologist, Oncologist (for cancer concerns)"
Polymenorrhea,Menstrual Disorder,"Frequent menstruation, Periods less than 21 days apart, Heavy menstrual bleeding, Abnormal bleeding patterns","Pelvic ultrasound, Hormone tests, Endometrial biopsy, Pap smear","Hormonal imbalances, Uterine fibroids, Stress, Thyroid disorders, Obesity, Excessive physical activity, Perimenopause","Anemia, Fatigue, Increased risk of uterine cancer (if left untreated), Infertility","Women of reproductive age, Perimenopausal women","Prevalence is less than 5% but can vary based on causes","Nonsteroidal anti-inflammatory drugs (NSAIDs), Birth control pills, Hormonal therapy (e.g., IUD), Tranexamic acid","Treat underlying cause (e.g., hormonal imbalance, fibroids), Medications to control bleeding, Surgery in some cases","Endometrial ablation, D&C (dilation and curettage), Hormonal treatments (birth control pills, IUD)","Prognosis is good with treatment, but chronic cases may need long-term management","Increase iron intake, Omega-3 fatty acids, Fiber-rich foods, Healthy fats","Leafy greens, red meat, lentils for iron, and fatty fish for omega-3s","Avoid excessive caffeine, processed foods, alcohol, sugary snacks","Regular physical activity, Stress management, Weight management, Adequate sleep","Anxiety, Depression, Stress due to irregular bleeding patterns","Support groups for women with irregular periods, Online resources, Counseling for stress management","Symptom duration varies, can occur intermittently, lasting a few days or longer","Recovery time depends on treatment; hormonal therapies usually improve symptoms within a few months","Global, especially in regions with high obesity rates or stress-related factors","Misdiagnosed as irregular bleeding from fibroids or PCOS","Recent studies on the role of hormonal therapies and lifestyle changes in managing polymenorrhea","Gynecologist, Endocrinologist"
Anemia,Disorder,"A condition in which the number of red blood cells or the hemoglobin concentration is lower than normal, leading to reduced oxygen transport.","Blood tests (Complete Blood Count - CBC), Iron studies, Vitamin B12 and folate levels, Bone marrow biopsy in some cases","Iron deficiency, Vitamin B12 or folate deficiency, Chronic diseases, Genetic disorders (e.g., sickle cell anemia, thalassemia)","Fatigue, Weakness, Pale skin, Shortness of breath, Dizziness, Cold hands and feet, Chest pain in severe cases","Affects both adults and children, more common in women and children in low-resource settings","Prevalence: Affects around 25% of the global population, higher in developing countries, particularly among women of reproductive age","Iron supplements, Vitamin B12 or folate supplementation, Erythropoiesis-stimulating agents (for chronic anemia), Blood transfusion in severe cases","Iron supplements, Vitamin B12 injections, Medications to manage underlying conditions (e.g., for chronic disease-related anemia)","If untreated, anemia can lead to severe complications, including organ damage, and may be life-threatening, especially in cases of severe blood loss or chronic disease.","Eat iron-rich foods (e.g., red meat, leafy greens, beans), Vitamin C-rich foods to enhance iron absorption, avoid excessive caffeine which interferes with iron absorption","Regular physical activity to improve energy levels, avoid excessive blood loss, and manage underlying conditions","Foods rich in iron, Vitamin B12, and folate, such as leafy greens, nuts, and meat. Vitamin C should be included to boost absorption of iron from plant sources","Iron supplements, Vitamin B12 or folate supplements depending on the type of anemia, blood transfusion for severe cases","Psychological impact due to fatigue, difficulty concentrating, and reduced quality of life","Support groups, counseling for chronic conditions, and educational resources on managing anemia","Duration depends on the type (e.g., iron deficiency anemia may take weeks, chronic anemia may be ongoing)","Misdiagnosed as fatigue or other common symptoms, sometimes delayed due to subtle signs","Ongoing research into gene therapy for genetic forms of anemia and new treatments for anemia related to chronic disease","Hematologist, Dietitian"
Thrombocytopenia,Disorder,"A condition characterized by a low platelet count in the blood, which can lead to excessive bleeding and bruising.","Blood tests (Complete Blood Count - CBC), Bone marrow biopsy, Peripheral blood smear, Platelet function tests","Autoimmune diseases, Viral infections, Bone marrow disorders, Pregnancy, Medications (e.g., heparin), Genetic disorders","Easy bruising, Prolonged bleeding from cuts, Nosebleeds, Gum bleeding, Petechiae (small red or purple dots), Fatigue","More common in adults, can occur at any age, associated with certain medical conditions or medications","Prevalence: Affects 2-3% of the population in developed countries, may be more common in those with certain conditions (e.g., HIV, autoimmune diseases)","Medications (e.g., corticosteroids, immunoglobulins), Platelet transfusions in severe cases, Treatment of underlying causes","Corticosteroids, Immunosuppressants, Platelet transfusions, Splenectomy (in some cases)","Severe thrombocytopenia can lead to life-threatening bleeding if not treated, including intracranial hemorrhage, which may require urgent medical intervention.","Eat foods that support platelet function, such as leafy greens, vitamin K-rich foods, and avoid excessive alcohol consumption","Rest and avoid activities that could lead to injury or bleeding, manage underlying conditions, and regularly monitor platelet levels","Avoid blood-thinning medications unless prescribed, eat a balanced diet, and manage underlying causes or conditions","Medications to boost platelet counts, platelet transfusions, and avoiding activities that may increase bleeding risk","Psychological impact from the fear of bleeding episodes or severe complications, anxiety regarding treatment outcomes","Support groups for those with chronic thrombocytopenia, patient education on bleeding risks, and managing lifestyle adjustments","Duration depends on the underlying cause (acute thrombocytopenia may resolve in weeks, chronic cases may require ongoing management)","Misdiagnosed as easy bruising or other hematological conditions, may be overlooked in the absence of bleeding","Ongoing research into treatments, including new medications and therapies targeting the underlying causes of thrombocytopenia","Hematologist, Immunologist"
Lupus,Disorder,"A chronic autoimmune disease where the body's immune system attacks healthy tissue, causing inflammation and damage to organs and joints.","Blood tests (ANA test), Urinalysis, Skin biopsy, Kidney biopsy, Complete Blood Count (CBC), Complement levels","Genetic factors, Environmental triggers (e.g., infections, sunlight), Hormonal factors, Certain medications","Fatigue, Joint pain, Butterfly-shaped rash across cheeks and nose, Photosensitivity, Chest pain, Hair loss, Swelling in legs or around eyes","Affects mostly women (9:1 ratio), more common in African American, Hispanic, and Asian populations","Prevalence: Affects about 1.5 million Americans, worldwide incidence varies, more common in women of reproductive age","Immunosuppressants, Steroids (e.g., prednisone), Antimalarials (e.g., hydroxychloroquine), Biologic therapy","Hydroxychloroquine, Methotrexate, Belimumab, Nonsteroidal anti-inflammatory drugs (NSAIDs)","Lupus can lead to kidney failure, cardiovascular disease, and severe infections if untreated. Long-term management is required.","Anti-inflammatory foods (e.g., omega-3 fatty acids, fruits, vegetables), low-sodium diet, avoid sunlight and UV exposure","Regular exercise, stress management, avoid smoking, manage medications and medical follow-ups, adequate rest","Diet rich in antioxidants, omega-3 fatty acids, and anti-inflammatory foods; avoid excessive alcohol","Immunosuppressive therapies, corticosteroids, lifestyle adjustments, and physical therapy for joint mobility","Psychological effects such as anxiety, depression, and stress due to chronic illness, body image issues","Support groups for autoimmune diseases, counseling, patient education on managing flare-ups and medications","Symptoms can be chronic, with periods of exacerbation and remission; treatment usually lifelong.","Can be misdiagnosed due to the overlap with other autoimmune disorders or infections.","Recent research into targeted therapies and genetic risk factors.","Rheumatologist, Dermatologist, Nephrologist"
Rheumatoid Arthritis,Disorder,"An autoimmune disorder that causes inflammation in the joints, leading to joint damage and stiffness.","Blood tests (Rheumatoid factor, Anti-CCP), X-rays, MRI, Ultrasound","Genetic predisposition, Environmental factors (e.g., smoking, infections), Hormonal factors","Joint pain, Swelling, Stiffness (especially in the morning), Fatigue, Loss of joint function, Deformities in advanced stages","Commonly affects people aged 30-60, more common in women (3:1 ratio)","Prevalence: Affects approximately 1% of the global population, more common in women","Disease-modifying antirheumatic drugs (DMARDs), Biologic agents, Nonsteroidal anti-inflammatory drugs (NSAIDs), Corticosteroids","Methotrexate, Etanercept, Adalimumab, Corticosteroids","If untreated, rheumatoid arthritis can cause permanent joint damage, loss of function, and disability.","Balanced diet with anti-inflammatory foods, Omega-3 fatty acids, high fiber, limit alcohol and processed foods","Regular exercise (low-impact activities), stress reduction techniques, physical therapy, smoking cessation","Anti-inflammatory diet, omega-3 rich foods (e.g., fish), limit sugar and processed foods","Methotrexate, Biologic agents (e.g., TNF inhibitors), physical therapy, joint protection techniques","Chronic pain, disability, depression, anxiety, decreased quality of life","Support groups for chronic illness, patient education on joint care and managing flare-ups","Symptoms usually progressive; early treatment can slow progression significantly.","Often misdiagnosed as osteoarthritis or other joint conditions.","Research is focusing on early diagnosis and novel biologic treatments.","Rheumatologist, Orthopedic specialist"
Scleroderma,Disorder,"A group of autoimmune diseases that cause hardening and tightening of the skin and connective tissues, and can affect internal organs.","Blood tests (ANA test), Skin biopsy, Pulmonary function tests, Echocardiogram","Genetic factors, Environmental triggers (e.g., infections, chemicals), Hormonal factors","Thickened skin, Raynaud's phenomenon, Joint pain, Shortness of breath, Difficulty swallowing, Digestive issues, Skin changes (e.g., shiny, tight skin)","Typically affects adults aged 30-50, more common in women","Prevalence: Rare, affects approximately 300,000 Americans, more common in women of reproductive age","Immunosuppressants, Vasodilators, Steroids, Antacids, Antifibrotic agents","Methotrexate, Cyclophosphamide, Mycophenolate mofetil, Bosentan","Scleroderma can lead to serious complications such as lung fibrosis, kidney failure, and heart problems if untreated.","Limit salt intake, balanced diet to manage heartburn and digestive issues, stay hydrated, vitamin D-rich foods","Regular physical activity to maintain joint mobility, manage stress, quit smoking, and control Raynaud's symptoms","Heart-healthy diet, foods rich in antioxidants and fiber, avoiding processed foods","Immunosuppressive drugs, ACE inhibitors for kidney protection, and physical therapy for mobility issues","Psychological effects like anxiety and depression, difficulty accepting changes in appearance and function","Support groups, physical therapy, counseling for chronic illness management","Symptoms may fluctuate but are often chronic; treatment is ongoing and varies by organ involvement.","Can be misdiagnosed as other connective tissue diseases or early stages of other conditions.","Research focuses on biomarkers for early detection and treatments for lung and heart complications.","Rheumatologist, Pulmonologist, Cardiologist"
Sjögren's Syndrome,Disorder,"An autoimmune disorder that primarily affects moisture-producing glands, leading to dry eyes, mouth, and other parts of the body.","Blood tests (ANA test, SSA, SSB antibodies), Schirmer test for tear production, Salivary gland biopsy","Genetic predisposition, Viral infections, Hormonal factors, Environmental factors","Dry eyes, Dry mouth, Fatigue, Joint pain, Difficulty swallowing, Swollen glands, Skin rashes","Affects primarily women, usually over age 40, can also occur in younger individuals","Prevalence: Affects 0.5-4% of the population, common in older women","Immunosuppressive drugs, Artificial tears for dry eyes, Saliva substitutes, Steroids","Hydroxychloroquine, Methotrexate, Prednisone, Cyclophosphamide","If untreated, Sjögren's syndrome can lead to dental issues, difficulty swallowing, lung disease, and kidney problems.","Hydration, omega-3 fatty acids, avoid alcohol and caffeine which can worsen dryness, maintain oral hygiene","Regular eye care (artificial tears), joint protection, stress management, avoid smoking, and manage medication side effects","Foods high in omega-3 fatty acids, hydration-rich foods, foods that soothe inflammation","Hydroxychloroquine, corticosteroids, symptom management with moisturizing agents, physical therapy for joint pain","Psychological impact due to chronic dry mouth and eyes, anxiety related to organ involvement","Support groups, patient education on symptom management, dental care guidance, and counseling","Symptoms may be chronic and progressive, with flare-ups; long-term management is needed.","May be misdiagnosed as dry eye syndrome or other autoimmune diseases.","Research into biologic therapies and better diagnostic tools is ongoing.","Rheumatologist, Ophthalmologist, Dentist"
Migraine Headaches,Disorder,"A neurological condition characterized by recurrent, severe headaches often accompanied by nausea, vomiting, and sensitivity to light and sound.","Clinical evaluation, MRI or CT scans to rule out other causes, Blood tests (to check for underlying issues), Neurological examination","Genetic factors, Environmental triggers (e.g., stress, food, weather), Hormonal changes, Medication overuse","Severe headache (often one-sided), Nausea, Vomiting, Sensitivity to light and sound, Aura (flashing lights or visual disturbances)","More common in women, especially between the ages of 18 and 44","Prevalence: Affects 12% of the population, more common in women","Pain relievers (NSAIDs), Triptans, Anti-nausea medication, Preventive medications (e.g., beta-blockers, antidepressants, anti-seizure drugs)","Sumatriptan, Zolmitriptan, Propranolol, Topiramate","Chronic migraines can lead to disability and significantly affect quality of life.","Maintain regular sleep patterns, avoid known triggers (e.g., caffeine, certain foods), stress management","Exercise regularly, stay hydrated, establish a consistent routine, manage stress, avoid triggers","Avoid triggers such as alcohol, caffeine, processed foods, and bright lights","NSAIDs for acute relief, Triptans for severe attacks, preventive medications (e.g., beta-blockers)","Emotional stress, depression, and anxiety are common in people with chronic migraines","Support groups, cognitive behavioral therapy, migraine education, lifestyle management programs","Migraine attacks can vary in frequency, with some individuals experiencing chronic daily headaches.","Differentiation from other causes of headaches like tension-type or cluster headaches.","Recent research into new treatments and neuromodulation therapies.","Neurologist"
Multiple Sclerosis,Disorder,"An autoimmune disease where the immune system attacks the protective covering of nerve fibers, causing inflammation and damage, leading to a variety of neurological symptoms.","MRI, Lumbar puncture (CSF analysis), Evoked potentials, Blood tests to rule out other conditions","Genetic factors, Environmental factors (e.g., viruses, low vitamin D), Immune system dysfunction","Fatigue, Numbness or tingling in limbs, Difficulty walking, Muscle weakness, Blurred vision, Cognitive changes","More common in women (2-3 times more likely) between ages 20 and 40","Prevalence: Affects about 2.5 million people worldwide, higher rates in northern latitudes","Disease-modifying therapies (DMTs), Corticosteroids, Physical therapy, Pain management","Interferon beta, Glatiramer acetate, Natalizumab, Dimethyl fumarate","Untreated MS can lead to permanent disability, particularly affecting mobility and cognitive function.","Anti-inflammatory diet, high in antioxidants, omega-3 fatty acids, avoid smoking and alcohol","Physical therapy, regular exercise, stress management, avoid overheating, stay hydrated","Diet rich in omega-3 fatty acids, fiber, antioxidants, and vitamin D","Disease-modifying therapies, symptom management (e.g., for fatigue, muscle spasticity), cognitive support","Psychological issues like depression, anxiety, and cognitive impairment are common","Support groups, counseling, cognitive therapy, rehabilitation services","Disease progression can vary; some may have relapsing-remitting forms, while others may experience progressive MS.","Can be misdiagnosed as other neurological conditions.","Research into remyelination therapies and immune modulation is ongoing.","Neurologist"
Parkinson's Disease,Disorder,"A neurodegenerative disorder that affects movement, leading to tremors, stiffness, and bradykinesia (slowness of movement).","Clinical examination, MRI to rule out other causes, DaTscan (dopamine transporter scan), Blood tests to rule out other conditions","Genetic factors, Environmental exposures (e.g., pesticides), Age (most common in individuals over 60), Family history","Tremors, Muscle rigidity, Bradykinesia, Postural instability, Shuffling gait, Speech changes","More common in people over 60, slightly more prevalent in men","Prevalence: Affects over 10 million people worldwide","Levodopa, Dopamine agonists, MAO-B inhibitors, Deep brain stimulation (DBS)","Carbidopa-levodopa, Pramipexole, Ropinirole, Selegiline","Progressive if untreated, can lead to severe disability and loss of independence.","Antioxidant-rich diet, high fiber, avoid foods that block medication absorption (e.g., protein-rich foods)","Regular exercise (focus on balance and flexibility), physical therapy, speech therapy, avoid stress","Foods rich in antioxidants, omega-3 fatty acids, low-protein diet for better medication absorption","Levodopa therapy, dopamine agonists, surgical intervention (DBS)","Psychological effects such as depression, anxiety, and cognitive decline","Support groups, patient education, occupational therapy, counseling","Symptoms progress over time, with motor and non-motor symptoms appearing at different stages.","Can be misdiagnosed as other movement disorders.","Research into gene therapies, stem cells, and neuroprotective treatments is underway.","Neurologist"
Alzheimer's Disease,Disorder,"A progressive neurodegenerative disease that causes memory loss, confusion, and changes in behavior and personality.","Cognitive tests, MRI or CT scans, PET scans, Blood tests to rule out other causes","Genetic factors (e.g., APOE4 gene), Age, Family history, Environmental factors (e.g., head injury, cardiovascular disease)","Memory loss, Difficulty with problem-solving and decision-making, Confusion, Disorientation, Personality and mood changes, Language problems","More common in individuals aged 65 and older, more frequent in women","Prevalence: Affects approximately 5.8 million people in the U.S., worldwide incidence is increasing","Cholinesterase inhibitors, NMDA receptor antagonists, Antidepressants for mood changes","Donepezil, Rivastigmine, Memantine, Sertraline","Progression to severe cognitive decline, loss of independence, and death if untreated.","Diet rich in antioxidants, omega-3 fatty acids, and B vitamins, avoid processed foods and sugar","Mental stimulation (e.g., puzzles), regular physical exercise, manage stress, ensure good sleep","Mediterranean diet, foods rich in omega-3s, whole grains, and low in red meats","Cholinesterase inhibitors, NMDA antagonists, support therapies for behavioral symptoms","Emotional distress due to loss of independence, caregiving challenges, depression","Support groups, caregiver education, cognitive therapy, reminiscence therapy","Progressive decline in cognition, speech, and motor function.","Often mistaken for normal aging or other forms of dementia.","Research into amyloid plaques, tau tangles, and potential vaccines is ongoing.","Neurologist, Geriatrician"
